Hsa.539	1767.288100	5076.664300	1876.127400	1941.990500	2101.529800	3491.619000	7190.996400	1327.664300	6136.100000	6581.256000	3753.816700	5455.885700	1772.258300	4021.484500	3483.597600	2712.971400	3030.451200	1925.352400	4788.104800	3900.642900	2099.789300	4053.894000	4316.296400	3481.251200	4816.358300	1728.367900	1528.397600	6517.921400	5571.278600	1931.616700	3095.998800	4205.417900	3371.301200	2711.746400	5570.308300	5329.664300	2093.501200	2576.748800	802.304760	2417.958300	1906.213100	1587.791700	2137.417900	1673.226200	2763.322600	3723.878600	2676.371400	3904.840500	1834.091700	2910.638100	1821.229800	1243.748800	2164.836900	2665.513100	3681.710700	2050.558300	2555.620200	1865.298800	3043.689300	938.959520	824.838100	2919.900000
Hsa.2357	2431.404200	4989.687500	1591.595800	2817.804200	2825.158300	2595.537500	4295.820800	3513.733300	8252.908300	6469.808300	10694.517000	7722.433300	1588.391700	3437.204200	2124.083300	5104.262500	2043.370800	2389.991700	4712.154200	3104.808300	2796.750000	4819.008300	7631.150000	8076.116700	5862.687500	2961.733300	2448.758300	6189.925000	3060.570800	5822.575000	2177.312500	1872.000000	4847.662500	3462.904200	8512.029200	1547.216700	3048.079200	3056.725000	3251.108300	3139.400000	5745.395800	3496.145800	2716.379200	4623.079200	5865.658300	3353.466700	4670.895800	2767.295800	4361.504200	4113.712500	8844.991700	758.529170	4331.966700	4444.958300	7727.612500	6173.100000	6192.387500	4524.529200	5520.966700	3531.579200	4483.504200	3681.350000
Hsa.474	2593.850000	6692.598700	1435.050000	2185.656300	2603.858800	3740.663700	8875.920000	1749.163800	6756.022500	6988.945000	4003.856200	4298.315000	1474.126200	3441.902500	3914.906300	1545.445000	3639.825000	2823.500000	3533.086200	2861.235000	2170.437500	3890.420000	2461.075000	3513.211300	3756.562500	882.878750	1528.408800	3477.272500	3213.701200	2949.206200	2845.101300	1598.103700	2619.606200	1939.072500	4844.522500	4694.580000	1324.541300	1391.590000	781.995000	2473.261300	1919.446200	1226.297500	1497.158800	1871.760000	1828.066200	2760.960000	2462.972500	1470.145000	1362.387500	1957.596300	2078.150000	745.535000	2752.596200	2180.675000	4888.727500	2143.072500	5407.167500	3225.586200	3162.453700	2499.982500	1973.863800	3288.500000
Hsa.749	1163.008800	3717.110000	848.967500	1898.292500	1989.298800	2738.018700	2813.410000	960.126250	4069.590000	4277.198700	3372.571200	4680.407500	1144.096200	1640.210000	1939.462500	1365.286200	2764.993800	2238.227500	3442.743700	1762.460000	1518.917500	3816.627500	2015.656200	1487.413700	2328.300000	736.873750	818.436250	2748.200000	2580.686300	2181.626300	2461.661200	1534.755000	2329.351300	1567.696200	4143.383700	2193.693800	1452.915000	2162.553700	1618.650000	1306.903800	2036.283800	1597.281200	1586.243800	3154.828700	3078.743700	2863.180000	2266.100000	2091.580000	2974.737500	3553.488700	1802.480000	1246.653800	1790.983800	2226.145000	3489.365000	2272.513800	3898.801300	923.400000	3021.402500	1808.725000	1391.826200	2148.927500
Hsa.24464	1583.590000	3561.977500	1235.051200	1456.710000	1517.462500	1440.542500	2933.330000	1644.802500	3938.157500	2821.596200	5071.683700	3653.162500	846.751250	3898.923700	2569.256300	2410.922500	1795.625000	1700.222500	2509.011200	2882.178700	2073.377500	4531.930000	6516.703800	7498.048700	4156.902500	3053.805000	2111.703800	3189.672500	3579.366200	2160.366200	863.070000	1366.427500	1918.637500	2602.103800	7256.515000	1077.535000	2003.483800	1540.250000	1066.838700	1285.602500	2253.362500	1144.691200	962.010000	1624.411200	3741.370000	3036.588800	2339.851200	1705.142500	810.263750	1511.081200	3548.076200	716.773750	2288.467500	1019.752500	3170.382500	2366.810000	3718.708800	2622.072500	1425.250000	1879.208800	2468.220000	2331.122500
Hsa.2597	1996.963700	3590.997500	1651.603700	2051.382500	1902.418800	2716.055000	3462.956200	1823.785000	4974.406300	3470.405000	5406.776200	3950.310000	1044.322500	3779.067500	2593.310000	4948.560000	1416.773800	1564.826200	2513.431200	2803.177500	2529.548700	4865.513800	7140.725000	9255.163800	5241.447500	2884.718800	2984.002500	3861.856200	3919.055000	2567.916200	1591.677500	2008.367500	2737.708800	2780.755000	7761.745000	1433.410000	2217.340000	2705.675000	1006.211200	1900.361300	2490.873700	1139.627500	1214.767500	1150.885000	4443.520000	3695.510000	2393.457500	3567.927500	672.956250	1969.881200	3175.960000	837.870000	2944.065000	1372.080000	3407.746200	2444.828700	3559.775000	3851.507500	1455.422500	2005.341200	2214.787500	1993.011200
Hsa.3835	2816.846300	5292.136200	2728.332500	2400.586200	1319.416200	3054.161200	6774.865000	2738.621200	3151.023700	6012.300000	6202.286200	8706.220000	1344.131300	4078.853800	1469.831200	3262.907500	1485.031200	2825.643700	2343.193700	3209.881300	2422.553800	3191.248800	4702.678700	5071.750000	4045.136200	2462.710000	2123.023800	2850.856300	2570.773700	4051.446300	2331.818800	4427.288800	3121.468700	1501.782500	6512.113700	4611.555000	3247.138800	1271.718700	1436.785000	3504.213800	3759.585000	2662.097500	904.722500	1309.183800	2707.755000	6745.511200	2184.641200	3904.441200	1986.420000	1580.998800	2897.203800	666.181250	1975.346200	2317.051200	5822.396200	2238.890000	4673.005000	3926.772500	1433.813700	2140.160000	2291.665000	3532.640000
Hsa.6080	3279.528800	4991.010000	1587.953800	2481.892500	3727.308800	7008.135000	10781.306000	2311.440000	9734.153800	8254.451300	4944.290000	9993.688800	3181.015000	3986.646200	4567.065000	3577.663800	5121.103800	2619.146300	5853.307500	5590.977500	4508.931200	4477.073800	5775.166200	4162.452500	4489.466200	2727.273700	2777.788700	7337.061300	12112.095000	4084.867500	4360.750000	3755.121200	5193.057500	4141.862500	6518.910000	9533.935000	3275.566300	4439.891300	658.878750	2428.052500	4268.918700	2636.156200	3970.422500	3015.638800	5904.602500	4152.646200	3253.185000	4877.543800	4710.408800	5303.443800	3519.013700	2126.800000	3790.348800	5046.611200	6087.903800	4139.661200	3745.323700	4547.205000	4249.485000	3340.210000	3013.675000	3658.957500
Hsa.3002	2897.626200	4514.938700	2231.070000	2075.608800	1412.155000	4304.867500	6473.487500	2837.322500	5191.433700	8120.465000	5458.392500	9131.426300	1673.032500	5709.846200	2568.213800	3712.256200	1897.820000	2374.896300	2697.568800	3249.596200	2730.748800	4033.651200	7703.087500	6341.938700	5136.652500	2861.200000	2933.166200	4213.012500	1402.368800	3027.847500	3104.563800	5326.988700	3024.967500	2104.180000	10051.350000	4302.453700	3186.057500	2030.673800	1924.791300	5150.013700	4166.191200	3134.747500	906.596250	1206.187500	1806.138700	6646.433800	2698.238800	3845.137500	1626.072500	1520.680000	3079.830000	607.091250	1720.758800	2116.541200	5796.383700	2323.991200	4060.945000	4155.948800	1514.380000	1673.506200	2744.183700	3263.826200
Hsa.1119	1767.507500	3117.737500	2202.598800	3912.441200	1683.816300	5379.280000	4618.103700	1547.648700	5199.348700	3694.628800	5923.927500	2194.061200	3628.905000	2694.950000	2139.980000	3298.347500	1682.678800	3848.030000	5251.401300	1454.043800	1424.855000	6940.838700	2622.018800	9146.953800	6243.246200	2771.105000	3795.673800	3309.357500	1337.991200	6200.677500	1928.421200	1168.398700	3013.603800	2680.478800	1828.725000	10721.298000	1905.643800	2249.818800	2080.661200	3855.840000	4286.690000	4244.070000	1313.058800	1640.315000	3337.096200	5772.711200	2001.150000	4059.920000	1367.630000	1185.380000	3918.683700	606.788750	2484.210000	2292.415000	3187.557500	3918.991200	1938.683800	2961.532500	4041.197500	1900.075000	3144.625000	1036.367500
Hsa.44472	929.746880	3144.940600	1186.043800	1843.090600	1305.696900	2958.418800	4620.137500	601.550000	3514.975000	4202.462500	1994.746900	3370.546900	1219.396900	1791.150000	2052.121900	2094.340600	2135.309400	1212.975000	3390.906200	1880.709400	1478.675000	2689.981200	2183.928100	1640.978100	2547.059400	1037.137500	1056.559400	3709.193800	2630.906200	2644.184400	2134.568800	2266.850000	2617.118800	3317.612500	3104.809400	2199.540600	1557.737500	2150.121900	1155.943800	1806.475000	2699.284400	1186.893800	1950.390600	2641.150000	2910.128100	2065.131200	2619.015600	982.109380	2500.328100	2387.084400	2391.071900	1603.721900	1139.043800	2495.165600	1911.900000	1657.353100	2735.006200	1889.256200	2153.756200	1338.609400	903.143750	1541.118800
Hsa.4689	2580.559500	9123.459500	2564.934500	3177.328600	2187.045200	6046.313100	12061.600000	1752.408300	6789.401200	11454.710000	4830.351200	6788.575000	3229.722600	6483.604800	6775.803600	4268.071400	5217.500000	3247.456000	5626.590500	5881.081000	3309.411900	6356.964300	6794.704800	5440.052400	8041.295200	2444.138100	2461.891700	9026.376200	5261.339300	3263.116700	4610.957100	5521.620200	6432.073800	4384.365500	9309.401200	6264.492900	3116.195200	3350.502400	1444.096400	3192.413100	2796.083300	2342.382100	1788.146400	1752.553600	1769.333300	3548.396400	3524.439300	6187.467900	1030.178600	1812.971400	2041.327400	590.352380	2527.882100	2633.576200	4436.532100	2073.551200	5584.450000	5670.297600	4263.900000	3509.094000	2003.531000	3364.625000
Hsa.45293	699.085710	1915.194000	772.209520	1108.114300	901.610710	1717.273800	2516.702400	621.604760	2365.900000	2714.634500	1223.922600	2172.241700	868.819050	1189.779800	1450.153600	1548.445200	1594.756000	804.647620	2319.146400	1252.460700	972.995240	1818.459500	1437.916700	997.345240	1772.594000	569.736900	743.063100	2402.929800	1441.914300	965.753570	1556.651200	1082.652400	1626.292900	1312.086900	2472.233300	1278.026200	925.720240	1563.989300	853.442860	872.014290	1015.914300	792.214290	1254.515500	1531.528600	1837.276200	1533.798800	1065.083300	715.572620	1355.273800	1539.495200	949.276190	919.464290	846.409520	1571.610700	1202.572600	956.666670	1377.085700	902.766670	1380.111900	1075.821400	649.770240	934.977380
Hsa.5710	1884.115000	4192.372500	1205.947500	3163.755000	3017.200000	2585.653800	6943.248800	1293.401200	5809.541200	6801.938700	4043.165000	4783.518700	1574.102500	2726.340000	3892.937500	1522.125000	3139.620000	1730.532500	3504.186200	3319.132500	1924.863800	3226.655000	3173.872500	2514.401200	2913.725000	1055.286200	1374.823800	2943.060000	2324.087500	1815.530000	2160.196300	2262.192500	2683.258800	2294.888800	4906.445000	3597.075000	1644.276300	1903.582500	734.528750	1135.823800	1459.102500	1133.237500	1639.147500	2560.442500	2578.582500	3030.321200	1670.927500	1873.187500	1233.636200	2108.411200	1294.062500	568.015000	1948.642500	2883.850000	3687.378700	2712.733800	3509.815000	1582.641200	2961.521200	3174.833800	1983.448800	3162.643800
Hsa.20836	1575.746300	6196.501300	2035.713700	1501.216200	1450.425000	2186.627500	3135.032500	1975.861300	3799.437500	2321.056200	5983.458800	2549.122500	980.918750	3651.995000	2045.013700	3055.843700	1255.243800	1801.958700	2919.825000	2976.260000	1393.292500	4336.706200	5205.313700	5734.561200	4126.531200	2431.393800	2015.930000	3056.975000	2378.651200	3306.342500	594.063750	1413.115000	1829.980000	1978.402500	2687.173800	719.147500	1902.572500	1568.111300	763.307500	2365.242500	2865.038800	969.823750	819.188750	1293.776300	2949.155000	2410.857500	2221.073700	4691.348700	589.598750	989.500000	2887.516200	566.867500	2547.348700	966.055000	3281.797500	1308.541200	3843.127500	2838.525000	1499.608700	984.377500	2078.577500	2912.830000
Hsa.909	3717.342500	1917.347500	824.305000	2256.892500	2553.123700	2565.065000	6089.897500	1274.575000	4098.030000	4907.086200	2915.466200	4988.233700	1556.187500	1490.740000	1759.690000	1267.496300	2134.498800	2032.957500	3241.540000	1894.705000	1701.647500	2600.595000	1557.605000	3182.181200	2104.577500	666.590000	1644.991200	2137.425000	3264.075000	2487.803700	3637.547500	1591.455000	3971.841200	1322.002500	1834.182500	3315.998800	2218.742500	1368.817500	704.117500	1567.236300	1156.956300	835.386250	1454.762500	3926.417500	2830.048800	2369.628800	1343.972500	777.330000	2126.636200	2369.385000	1669.037500	561.336250	2726.307500	2171.198700	6215.131200	3633.076200	2385.400000	3715.772500	3483.992500	2280.180000	2058.875000	3381.221300
Hsa.878	1995.548800	5432.175000	1470.971300	1743.573700	1626.741200	2956.523800	7018.532500	849.095000	8193.987500	6563.618800	2618.806200	6446.696300	1346.312500	3520.167500	4448.227500	2660.843800	3098.431200	1745.722500	2834.356200	3464.523800	1756.573800	2775.848800	4260.627500	2857.978800	4498.676200	1440.680000	1588.813800	4989.442500	4601.676200	1402.817500	3175.820000	2849.117500	3146.756200	2243.116300	6470.862500	4410.262500	2194.072500	2648.267500	591.808750	1643.557500	1351.965000	1392.716200	1227.418700	1013.618800	2092.195000	2782.461300	1968.228700	3494.702500	1150.122500	1531.345000	1300.360000	538.690000	1408.221200	1299.708800	3214.007500	1190.316300	2496.170000	3990.585000	1976.908800	1155.861300	1055.886200	1975.703700
Hsa.1648	861.106250	1317.710000	1325.212500	1964.083700	1533.622500	2365.453700	1814.337500	1472.836200	2092.247500	1994.446200	4026.877500	1604.933800	1485.520000	1932.920000	720.531250	1573.752500	526.396250	1879.322500	1346.933700	781.055000	812.376250	3636.580000	1866.770000	3425.461200	2059.732500	1146.457500	1367.612500	2014.996200	1157.450000	2938.278800	1367.580000	870.003750	2443.977500	1173.632500	1135.627500	3309.942500	1298.092500	1073.410000	807.393750	1582.035000	3218.321200	3034.571200	916.712500	786.101250	2423.366200	2905.368700	1912.943800	1716.653800	1397.418800	971.916250	3128.270000	524.087500	2547.327500	2069.185000	3036.157500	2852.432500	2133.675000	1357.162500	2675.093700	1180.190000	2595.435000	1911.401200
Hsa.1836	1651.995000	5229.730000	3051.528800	4127.278700	1818.068800	4711.905000	6491.285000	1588.708800	3630.661200	3666.927500	5379.882500	3987.231200	2753.625000	3366.128800	2138.587500	2897.558800	2143.357500	2278.000000	3727.823800	1653.228700	843.626250	5392.205000	3387.386300	7713.303800	6723.967500	2962.848800	3590.087500	3436.805000	1069.245000	3335.408800	2124.601200	1740.226200	3092.670000	3065.013800	2039.557500	6966.781300	2604.635000	1207.416200	2138.872500	2854.987500	3855.533800	4699.395000	576.783750	1077.687500	1488.017500	5638.221300	2698.363700	8418.047500	807.140000	511.858750	2639.210000	502.191250	1945.903800	1314.666200	2850.950000	2861.675000	4472.441200	4387.986200	3628.482500	1575.682500	2770.461200	2886.577500
Hsa.1273	1367.346200	2086.785000	973.625000	2214.140000	1307.758800	1991.816200	2700.752500	1012.320000	2888.330000	1996.383800	2946.433800	1874.361200	1464.522500	1601.035000	1027.290000	2544.136200	1058.356200	1659.000000	2916.383800	750.811250	589.580000	3674.733800	3372.748800	4246.701200	3895.172500	1904.272500	1840.127500	2354.687500	803.567500	1152.461200	1565.156200	832.811250	1965.465000	1898.873800	484.697500	3493.021200	1743.822500	1201.768700	1734.115000	2513.335000	3097.453800	3312.481200	745.340000	1956.643800	1670.862500	2167.530000	2129.708700	1875.937500	1241.853700	908.227500	3132.337500	473.665000	1942.577500	1749.360000	2115.137500	2720.423800	1925.512500	2104.518800	2835.367500	1229.366200	2260.736200	1747.962500
Hsa.19249	731.343750	1820.918800	781.677500	1004.511200	461.221250	1281.016200	1617.015000	827.716250	1582.860000	1404.371200	1116.630000	986.266250	655.935000	1063.823800	979.452500	2418.115000	802.010000	736.670000	2187.280000	1127.325000	1144.397500	2028.660000	2491.533800	2513.995000	2526.587500	1111.722500	1058.497500	1897.485000	1802.658800	1808.197500	867.727500	1453.662500	993.738750	1758.872500	2381.248800	478.958750	1068.418800	1733.823800	905.620000	930.071250	1667.542500	854.428750	994.612500	987.243750	2562.083800	1431.345000	1312.327500	552.008750	1742.767500	1398.581200	2822.997500	1285.638700	1015.110000	1354.096200	667.640000	1464.197500	1576.485000	1265.761200	569.320000	889.708750	514.638750	786.163750
Hsa.2948	1768.661200	4538.257500	1907.541200	1243.387500	701.135000	2707.278800	4989.661200	2050.523700	2216.542500	4449.018700	3917.550000	5684.588800	995.700000	3790.585000	1604.058800	2009.001200	1265.516300	2132.253800	1658.420000	2359.973800	1661.218800	3518.413700	4799.761200	5319.193800	2912.867500	1802.726200	1716.110000	2500.815000	1430.480000	2719.942500	935.800000	3119.151200	1782.712500	842.921250	5213.787500	2721.450000	1901.381200	621.650000	1378.120000	3166.580000	2779.303800	1880.540000	540.468750	749.750000	998.768750	4142.280000	1673.952500	2936.060000	1409.380000	730.460000	2299.966200	460.318750	1381.640000	1459.830000	4164.096300	1548.320000	3106.458800	2963.330000	741.623750	1435.220000	2030.506200	2404.915000
Hsa.7877	1332.603800	2897.346300	1263.220000	1786.682500	1752.682500	2857.015000	6190.576200	972.240000	5038.422500	4555.531200	2681.418700	4361.178800	1432.156200	2435.160000	3603.471200	1230.353800	2144.125000	1271.845000	2970.566200	4568.800000	1656.312500	2580.677500	2705.178700	2139.621200	3553.162500	1233.972500	1075.076200	3377.236300	2962.732500	1397.305000	1437.301300	2074.623700	3158.827500	1458.190000	5492.268800	3580.590000	1749.791200	1381.482500	797.192500	930.303750	1064.267500	1329.322500	1236.076200	1259.823800	2256.706200	2775.681300	1421.721200	4327.881200	797.040000	1379.742500	1059.927500	439.676250	1177.547500	1644.495000	2589.816200	1220.061300	2725.848800	2857.980000	2368.193800	1635.483800	1122.971200	2080.170000
